201,8.277919640712392
202,8.20653657053399
203,8.216842473913935
204,8.203979030991988
205,8.217932189943925
206,8.203950935802077
207,8.201707233060285
208,8.135282841994059
209,8.130948291942968
210,8.099718326405354
211,8.11668756285779
212,8.076700147131536
213,8.036732384504687
214,7.972749496042897
215,7.9291781306452345
216,7.88598284541024
217,7.845882591719725
218,7.782964116312044
219,7.742220525276357
220,7.685488424099056
221,7.6341078529464985
222,7.577246548339762
223,7.500431144971309
224,7.477022916933832
225,7.457244054196709
226,7.398785693580284
227,7.34935607746957
228,7.314350051962217
229,7.262569409876276
230,7.218388245720698
231,7.1729631307809205
232,7.1158670855042
233,7.1249856516678545
234,7.097059181371039
235,7.083546297201141
236,7.09377966461199
237,7.093641523415631
238,7.093601986982685
239,7.093228365696735
240,7.098394079300138
241,7.097622554569674
242,7.07613609316668
243,7.091767282627236
244,7.114188163645218
245,7.112175109712876
246,7.103685880909114
247,7.131582784420036
248,7.119810123454165
249,7.117571125036218
250,7.10737092525682
251,7.112082648233306
252,7.103741658632002
253,7.101012106863238
254,7.111716690615242
255,7.108482886225608
256,7.113631234754639
257,7.11501911628564
258,7.116272927962209
259,7.113636012419912
260,7.129037665768815
261,7.116740880942071
262,7.114646231028806
263,7.114869250714555
264,7.109342528473623
265,7.041468133973331
266,7.0365294235738
267,7.027572500624782
268,7.031062703048923
269,7.0181807242350605
270,7.011338995361466
271,6.952454131040578
272,6.937614827692368
273,6.938987475192431
274,6.930205192243864
275,6.955689007627553
276,6.946631226505366
277,6.9486647577367995
278,6.947079288485437
279,6.957255320058322
280,6.9512490991783356
281,6.96415498861911
282,6.976935136063842
283,6.968082554619916
284,6.962606573508496
285,6.967184051761545
286,6.961699763813065
287,6.92377206342573
288,6.924671596950431
289,6.8861920701830845
290,6.883479348983813
291,6.880941715341141
292,6.88633082469428
293,6.912522647499316
294,6.901507919957739
295,6.777290673102121
296,6.769509106193808
297,6.797209889599114
298,6.776593473639976
299,6.777219261896662
300,6.773219451729954
