301,3.9494178010782983
302,3.92175609670667
303,3.7693979033510963
304,3.767703234614371
305,3.5966849854798357
306,3.5606579817423603
307,3.386486675245992
308,3.417460907029385
309,3.4199853960896185
310,3.3518652725917657
311,3.336898515125393
312,3.2672274502885714
313,3.252940934368998
314,3.2219807846470077
315,3.1098240254841496
316,3.1806885176826003
317,3.2195444513073306
318,3.289801773670917
319,3.2789470634666267
320,3.3118222838423956
321,3.3881338811308384
322,3.618730032231245
323,3.6004005361207065
324,3.6590884530891508
325,3.680638365723835
326,3.4670493718819713
327,3.692673939007889
328,3.631993521100546
329,3.560149325846338
330,3.522348687738028
331,3.5919137400066283
332,3.5990166709201072
333,3.7120069719075888
334,3.7335998076882086
335,3.71479069907088
336,3.6816841417611057
337,3.703325052356458
338,3.7010637693292536
339,3.47997115460718
340,3.541468900198531
341,3.4817879776430383
342,3.4752392651061284
343,3.369838566620446
344,3.30041798202435
345,3.1681855713698597
346,3.1574789692834644
347,3.229318663128556
348,3.1517589759820117
349,3.1193568753356646
350,2.923940043973372
351,2.977371151187464
352,2.853054767962933
353,2.8048200359136657
354,2.501761383913036
355,2.4504539403253345
356,2.218565420446014
357,2.201001672364129
358,1.9534491690060969
359,1.9344004548615414
360,1.9558865378118169
361,1.8662157629278702
362,1.7696943893094346
363,1.7804365229787218
364,1.7113883470751914
365,1.6461425515430184
366,1.6408496960195205
367,1.6839935879749428
368,1.6878028154152576
369,1.6513143963198573
370,1.6270877530830685
371,1.654048935500812
372,1.6640016843354082
373,1.637069657552765
374,1.6067252447856155
375,1.5734761343655985
376,1.6083626175725452
377,1.615698494424674
378,1.666608020984301
379,1.6473447700434307
380,1.7093957631077594
381,1.757517514116066
382,1.7228155926692235
383,1.7590626024439806
384,1.7152878698630007
385,1.8031315866542459
386,1.9215221402817542
387,1.8911917611582845
388,1.8735473779339347
389,1.8325376910440476
390,1.858509931896726
391,1.9465471841366109
392,1.9535643739800428
393,1.9677541366086686
394,1.9517854746597896
395,1.9474923748177246
396,1.954455559106947
397,1.9573398242591198
398,1.9257489442976505
399,1.9502788480714501
400,1.9171013610262506
